Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_140.jpg;-1.379482;1;0;2.702109;106.5619;92.34467;1.335108;41.6617;0.0003706383
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_180.jpg;0;1;0;2.731045;106.6437;92.41677;1.339846;41.49211;-0.0003332763
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_221.jpg;0;1;0;2.758389;106.7264;92.48967;1.347927;41.42418;-0.001648346
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_261.jpg;0;1;0;2.786718;106.81;92.56316;1.34831;41.39613;-0.001684748
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_302.jpg;0;1;0;2.814722;106.8944;92.63729;1.349389;41.38139;-0.00177031
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_342.jpg;0;1;0;2.84237;106.9799;92.71219;1.357491;41.37242;-0.001613978
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_382.jpg;0;1;0;2.870291;107.0662;92.78771;1.363519;41.36375;-0.001583398
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_423.jpg;0;1;0;2.89818;107.1534;92.86391;1.367626;41.35597;-0.001525701
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_464.jpg;0;1;0;2.926015;107.2414;92.94078;1.369579;41.34845;-0.001512198
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_505.jpg;0;1;0;2.953784;107.3303;93.01833;1.369458;41.34094;-0.001507074
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_545.jpg;0;1;0;2.981475;107.42;93.09657;1.367583;41.33328;-0.001502162
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_586.jpg;-1.202939;1;0;3.009075;107.5105;93.17548;1.36443;41.31742;-0.001446222
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_626.jpg;-3.017657;1;0;3.03618;107.6023;93.25482;1.367257;41.21816;-0.0008722179
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_667.jpg;-2.737269;1;0;3.062594;107.6954;93.33425;1.369862;40.98627;-0.0002153726
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_709.jpg;-0.8694971;1;0;3.091262;107.8369;93.45432;1.372034;40.64394;-0.0003379244
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_749.jpg;0;1;0;3.117863;107.9321;93.53539;1.373103;40.54574;-0.001263681
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_790.jpg;0;1;0;3.145547;108.0283;93.61721;1.379633;40.50285;-0.001661925
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_831.jpg;0;1;0;3.185656;108.1253;93.69963;1.38275;40.48088;-0.001873618
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_871.jpg;-0.8807409;1;0;3.21281;108.2231;93.78261;1.383069;40.45395;-0.001815652
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_912.jpg;-2.762418;1;0;3.24021;108.3223;93.86582;1.384493;40.33207;-0.0008916533
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_953.jpg;-4.590901;1;0;3.266724;108.4227;93.94894;1.3814;40.06175;6.73076E-05
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_17_994.jpg;-5.940052;1;0;3.292028;108.5248;94.03175;1.377315;39.62298;0.0009019523
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_035.jpg;-4.103876;1;0;3.31919;108.6282;94.11455;1.373989;39.13309;0.0009958931
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_076.jpg;-2.273816;1;0;3.345875;108.7328;94.19781;1.375334;38.73492;-9.06862E-05
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_117.jpg;-0.4041123;1;0;3.372424;108.8382;94.28173;1.38109;38.47922;-0.001332007
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_158.jpg;0;1;0;3.398795;108.9445;94.36641;1.390502;38.36413;-0.002330848
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_199.jpg;0;1;0;3.424269;109.0517;94.45155;1.394507;38.31271;-0.003025282
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_240.jpg;0;1;0;3.45088;109.1598;94.53716;1.395349;38.28793;-0.003011352
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_281.jpg;0;1;0;3.478284;109.2689;94.62334;1.401181;38.27542;-0.002366247
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_322.jpg;0;1;0;3.504093;109.3789;94.70999;1.404768;38.26625;-0.002819421
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_363.jpg;0;1;0;3.530974;109.4898;94.79724;1.408439;38.26313;-0.002296064
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_403.jpg;0;1;0;3.556663;109.6016;94.88504;1.410444;38.258;-0.00256215
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_444.jpg;0;1;0;3.583428;109.7142;94.97345;1.412305;38.25505;-0.001960753
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_484.jpg;0;1;0;3.609002;109.8277;95.0624;1.41245;38.24826;-0.002197854
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_525.jpg;0;1;0;3.634925;109.942;95.15199;1.415798;38.24117;-0.001929424
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_566.jpg;0;1;0;3.661514;110.0573;95.24216;1.417963;38.23323;-0.001362987
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_606.jpg;0;1;0;3.687347;110.1734;95.33291;1.422163;38.22257;-0.001265522
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_647.jpg;0;1;0;3.712738;110.2904;95.42422;1.423694;38.2098;-0.001735617
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_688.jpg;0;0.9826179;0;3.739174;110.4081;95.51614;1.424178;38.19981;-0.001262587
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_728.jpg;0;0.8623719;0;3.763562;110.5267;95.60865;1.42544;38.1879;-0.001243533
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_769.jpg;0;0.7387178;0;3.783549;110.7059;95.7483;1.424985;38.16807;-0.001210225
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_810.jpg;0;0.6168733;0;3.80036;110.8259;95.8418;1.418547;38.15346;-0.001072241
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_851.jpg;0;0.4956253;0;3.817231;110.9461;95.93544;1.403491;38.13736;-0.001031188
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_892.jpg;0;0.3703754;0;3.823518;111.0665;96.02909;1.376008;38.12069;-0.0009895955
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_932.jpg;0;0.2504084;0;3.825774;111.1868;96.12263;1.332818;38.10389;-0.000920617
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_18_974.jpg;-0.07119656;0.1255419;0;3.824005;111.3068;96.21592;1.271267;38.08726;-0.0008480594
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_014.jpg;-1.889327;0.004333258;0;3.818242;111.4265;96.30864;1.18914;38.02395;-0.0006506623
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_055.jpg;-3.700891;0;0;3.810081;111.5461;96.4004;1.085771;37.84367;-0.0005004812
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_095.jpg;-5.511553;0;0;3.801394;111.6657;96.49097;0.9637427;37.51564;-0.0008711324
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_135.jpg;-7.343964;0.05614257;0;3.792618;111.7859;96.57981;0.8241666;37.0173;359.9732
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_176.jpg;-9.180859;0.1786022;0;3.786593;111.9068;96.66655;0.6701091;36.34271;359.9027
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_217.jpg;-11.01888;0.1734996;0;3.782735;112.029;96.75095;0.5059874;35.49194;359.7842
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_258.jpg;-12.53372;0.05220008;0;3.775638;112.1525;96.83253;0.3298928;34.46655;359.6132
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_299.jpg;-10.67256;0;0;3.766205;112.2769;96.91145;0.1395674;33.3681;359.4012
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_339.jpg;-8.860999;0;0;3.756911;112.4018;96.98827;359.9377;32.34239;359.1681
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_380.jpg;-7.003044;0;0;3.74722;112.5277;97.06449;359.7921;31.46103;358.964
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_422.jpg;-5.139274;0;0;3.737843;112.6545;97.14058;359.7079;30.74253;358.8133
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_464.jpg;-6.708655;0;0;3.728971;112.7822;97.21706;359.6991;30.15691;358.7547
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_505.jpg;-8.563553;0;0;3.718241;112.9112;97.29305;359.7641;29.58117;358.7779
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_546.jpg;-7.080989;0;0;3.707547;113.0418;97.36771;359.8958;28.93938;358.8601
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_587.jpg;-5.245435;0;0;3.688378;113.1732;97.43923;0.02184129;28.32151;358.9328
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_628.jpg;-3.406513;0;0;3.68041;113.304;97.50813;0.06368715;27.76715;358.9886
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_669.jpg;-1.550306;0;0;3.672961;113.4999;97.60909;0.07568879;27.18113;359.0537
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_709.jpg;0;0;0;3.665077;113.6301;97.67572;0.06210354;26.9941;359.0975
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_750.jpg;0;0;0;3.657036;113.7599;97.74202;0.03587285;26.91365;359.1443
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_791.jpg;0;0;0;3.644961;113.8893;97.80793;-0.0001544797;26.87849;359.1916
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_831.jpg;0;0;0;3.636823;114.0184;97.87364;359.961;26.86493;359.2458
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_871.jpg;0;0;0;3.628688;114.1472;97.93913;359.9192;26.86104;359.3068
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_912.jpg;0;0;0;3.62053;114.2757;98.00442;359.8743;26.86106;359.3728
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_953.jpg;0;0;0;3.612437;114.4038;98.0695;359.8263;26.86251;359.4422
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_19_994.jpg;-1.663785;0;0;3.604246;114.5318;98.13406;359.7755;26.82169;359.5055
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_035.jpg;-3.49303;0;0;3.59586;114.6599;98.1977;359.7274;26.66039;359.5545
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_075.jpg;-5.317383;0;0;3.587003;114.7884;98.25989;359.6794;26.34132;359.5749
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_116.jpg;-4.536495;0;0;3.578235;114.9171;98.32082;359.6392;25.89517;359.5776
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_157.jpg;-2.738514;0;0;3.569935;115.0459;98.38106;359.5997;25.48351;359.5729
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_198.jpg;-0.8464408;0;0;3.561769;115.1744;98.44127;359.568;25.19816;359.583
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_239.jpg;0;0;0;3.553437;115.3027;98.50141;359.5378;25.05091;359.6023
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_281.jpg;0;0;0;3.545418;115.4307;98.5613;359.5045;24.98815;359.6223
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_322.jpg;-0.4217398;0;0;3.537087;115.5585;98.62122;359.4803;24.96729;359.6558
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_363.jpg;-2.267861;0;0;3.528676;115.6863;98.68051;359.4601;24.90766;359.682
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_404.jpg;-4.095991;0;0;3.520339;115.8142;98.73859;359.4379;24.72213;359.6826
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_445.jpg;-5.937842;0;0;3.511153;115.9424;98.7955;359.4265;24.38099;359.6675
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_486.jpg;-7.791528;0;0;3.501483;116.0711;98.85057;359.4207;23.86919;359.6197
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_527.jpg;-9.637466;0;0.1230626;3.487261;116.2003;98.90354;359.4214;23.17538;359.5401
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_568.jpg;-11.49435;0;0.2468548;3.458955;116.3293;98.9538;359.4141;22.31227;359.4254
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_609.jpg;0;0;0;3.418116;116.5218;99.02625;359.4475;20.96023;359.3119
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_649.jpg;0;0;0;3.404254;116.6498;99.07504;359.5138;20.55863;359.317
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_689.jpg;0;0;0;3.385574;116.7776;99.12392;359.6016;20.43495;359.365
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_731.jpg;0;0;0;3.373801;116.9051;99.17179;359.6697;20.38105;359.3935
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_771.jpg;0;0;0;3.366332;117.0322;99.21924;359.7258;20.35889;359.4201
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_812.jpg;-1.129639;0;0;3.358852;117.159;99.26623;359.7704;20.32552;359.444
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_853.jpg;-2.990566;0;0;3.350969;117.2857;99.31234;359.8116;20.18748;359.459
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_894.jpg;-4.836237;0;0.1179807;3.335358;117.412;99.35681;359.8343;19.89259;359.446
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_935.jpg;-6.673551;0;0.2404683;3.303985;117.5374;99.39935;359.8289;19.43238;359.4128
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_20_975.jpg;0;0;0;3.271924;117.6609;99.44057;359.7875;18.97017;359.3815
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_016.jpg;0;0;0;3.264493;117.7837;99.48254;359.7389;18.78951;359.382
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_056.jpg;0;0;0;3.256835;117.9064;99.52462;359.6998;18.72273;359.4023
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_096.jpg;0;0;0;3.249348;118.0288;99.56645;359.6614;18.69801;359.4263
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_136.jpg;0;0;0;3.241803;118.151;99.60806;359.6259;18.68947;359.4553
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_177.jpg;0;0;0;3.234499;118.273;99.64944;359.5881;18.68579;359.4849
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_217.jpg;0;0;0;3.226778;118.3948;99.69096;359.5621;18.69019;359.5316
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_258.jpg;0;0;0;3.219476;118.5164;99.73219;359.5336;18.69153;359.5752
/media/jay/3c6f58c9-83ae-4551-9f99-a9e5b6f97fc5/udacity/robotics/rover/RoboND-Rover-Project/recorded_dataset/IMG/robocam_2018_02_19_13_58_21_299.jpg;0;0;0;3.212203;118.6376;99.77326;359.5035;18.69183;359.619
